,ID radar,range,bearbing,timestamp,h?p nh?t,length,lat ,lon,lat_new,lon_new,,,,,,
Radar,1095,22779.1,2.53037,61951487,1,57401476427,,,20.53852117,106.9050382,,,,,,
Radar,1095,22779.9,2.52863,61961476,1,57401476427,,,20.53871987,106.9053542,,,,,,
Radar,1095,22788.5,2.52672,61971489,1,57401476427,,,20.53888193,106.9057433,,,,,,
Radar,1095,22790.9,2.52526,61981487,1,57401476435,,,20.53903692,106.9060175,,,,,,
Radar,1095,22793.1,2.52332,61991483,1,57401476425,,,20.53925072,106.906376,,,,,,
Radar,1095,22798.2,2.52185,62001504,1,57401476435,,,20.53938807,106.9066665,,,,,,
Radar,1095,22797.9,2.52002,62011488,1,57401476425,,,20.53960822,106.9069908,,,,,,
Radar,1095,22795.9,2.51888,62021473,1,57401476422,,,20.53975888,106.9071824,,,,,,
Radar,1095,22798.2,2.51733,62031493,1,57401476432,,,20.53992743,106.9074708,,,,,,
Radar,1095,22799.4,2.51578,62041483,1,57401476435,,,20.54010444,106.9077528,,,,,,
Radar,1095,22801.4,2.51424,62051479,1,57401476425,,,20.54027484,106.9080372,,,,,,
Radar,1095,22802.3,2.51222,62061481,1,57401476427,,,20.54051152,106.9084001,,,,,,
Radar,1095,22808.1,2.50992,62071493,1,57401476432,,,20.54074723,106.9088398,,,,,,
Radar,1095,22810.3,2.50841,62081473,1,57401476430,,,20.54091417,106.9091191,,,,,,
Radar,1095,22808.4,2.5068,62091494,1,57401476422,,,20.54112334,106.9093924,,,,,,
Radar,1095,22809.5,2.50511,62101476,1,57401476432,,,20.54132096,106.9096966,,,,,,
Radar,1095,22808.6,2.50359,62111489,1,25,,,20.54151276,106.909959,,,,,,
Radar,1095,22810.6,2.50148,62121486,1,57401476425,,,20.54175621,106.9103415,,,,,,
Radar,1095,22810.4,2.50024,62131476,1,57401476422,,,20.54190954,106.9105581,,,,,,
Radar,1095,22814.4,2.49885,62141476,1,57401476425,,,20.54205134,106.9108249,,,,,,
Radar,1095,22814,2.49769,62151484,1,57401476422,,,20.54219682,106.911026,,,,,,
Radar,1095,22817.6,2.4961,62161466,1,57401476425,,,20.54236681,106.9113252,,,,,,
Radar,1095,22819.7,2.49463,62171481,1,57401476427,,,20.5425332,106.9115945,,,,,,
Radar,1095,22827.5,2.49304,62181471,1,57401476437,,,20.54267403,106.9119177,,,,,,
Radar,1095,22830.7,2.49095,62191477,1,57401476427,,,20.54291039,106.9123011,,,,,,
Radar,1095,22833.5,2.48909,62201465,1,57401476430,,,20.54312174,106.9126417,,,,,,
Radar,1095,22834.6,2.48756,62211484,1,57401476432,,,20.54330464,106.9129146,,,,,,
Radar,1095,22838.5,2.48518,62221470,1,57401476435,,,20.54357436,106.9133512,,,,,,
Radar,1095,22835.2,2.48397,62231474,1,57401476420,,,20.54374944,106.913542,,,,,,
Radar,1095,22831,2.4826,62241462,1,57401476420,,,20.5439512,106.913755,,,,,,
Radar,1095,22832.2,2.48073,62251473,1,57401476435,,,20.54417781,106.914086,,,,,,
Radar,1095,22833.2,2.47944,62261487,1,57401476432,,,20.54433326,106.9143151,,,,,,
Radar,1095,22835.2,2.47787,62271470,1,57401476432,,,20.5445173,106.9145982,,,,,,
Radar,1095,22837.9,2.47631,62281461,1,57401476422,,,20.54469555,106.9148836,,,,,,
Radar,1095,22842.3,2.47464,62291465,1,57401476422,,,20.54487621,106.9151977,,,,,,
Radar,1095,22846.2,2.47263,62301470,1,57401476425,,,20.54510419,106.9155671,,,,,,
Radar,1095,22849.7,2.47084,62311465,1,57401476427,,,20.54530764,106.9158958,,,,,,
Radar,1096,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1096,28892.4,2.58936,61623200,1,112,,,20.4851361,106.9250558,,,,,,
Radar,1096,28763,2.58871,61623201,1,107,,,20.48621388,106.9245567,,,,,,
Radar,1096,28724.9,2.58943,61631519,1,110,,,20.48640764,106.9241955,,,,,,
Radar,1096,28682.7,2.58921,61641524,1,107,,,20.48676013,106.9240345,,,,,,
Radar,1096,28639,2.5891,61651523,1,107,,,20.48710916,106.9238401,,,,,,
Radar,1096,28597.9,2.58821,61661518,1,110,,,20.48754351,106.9238409,,,,,,
Radar,1096,28550,2.58726,61671519,1,110,,,20.48803773,106.9238207,,,,,,
Radar,1096,28499.3,2.58818,61681531,1,85,,,20.48830109,106.9233503,,,,,,
Radar,1096,28459.5,2.58863,61691523,1,110,,,20.4885448,106.9230447,,,,,,
Radar,1096,28422.9,2.58797,61701553,1,97,,,20.48891314,106.9230134,,,,,,
Radar,1096,28387.8,2.58713,61711529,1,110,,,20.48929405,106.9230309,,,,,,
Radar,1096,28395.8,2.58942,61721533,1,147,,,20.48892598,106.9225401,,,,,,
Radar,1096,28388,2.59008,61731551,0,0,,,20.4888974,106.9223476,,,,,,
Radar,1096,28377.4,2.59066,61741562,0,5744100000,,,20.48890107,106.9221596,,,,,,
Radar,1096,28366.9,2.59124,61751554,0,5744100000,,,20.4889041,106.9219721,,,,,,
Radar,1096,28395.5,2.59683,61761564,1,2,,,20.48794279,106.9208143,,,,,,
Radar,1096,28409.9,2.59831,61771560,0,0,,,20.48763667,106.9205405,,,,,,
Radar,1096,28424.4,2.59968,61781550,0,0,,,20.48734453,106.9202922,,,,,,
Radar,1096,28439,2.60104,61791566,0,0,,,20.48705317,106.9200461,,,,,,
Radar,1096,28453.6,2.6024,61801556,0,0,,,20.48676203,106.9197995,,,,,,
Radar,1097,25302.4,2.63154,61623248,1,92,,,20.507736,106.8981333,,,,,,
Radar,1097,25327.7,2.6336,61631591,1,97,,,20.50730925,106.8978144,,,,,,
Radar,1097,25329.2,2.63415,61641600,1,35778700087,,,20.50723663,106.8977045,,,,,,
Radar,1097,25336.1,2.63419,61651597,1,35778700095,,,20.50717804,106.8977282,,,,,,
Radar,1097,25339.3,2.6348,61661596,1,3.58E+11,,,20.50708548,106.8976133,,,,,,
Radar,1097,25343,2.63513,61671614,1,35778700095,,,20.50701997,106.8975604,,,,,,
Radar,1097,25347.2,2.63499,61681597,1,35778700097,,,20.50700244,106.8976097,,,,,,
Radar,1097,25350.4,2.63498,61691610,1,35778700092,,,20.50697841,106.8976268,,,,,,
Radar,1097,25354.2,2.63563,61701610,1,35778700087,,,20.50687677,106.8975061,,,,,,
Radar,1097,25362.2,2.63651,61711599,1,35778700092,,,20.50671682,106.8973558,,,,,,
Radar,1097,25367.1,2.6369,61721617,1,35778700092,,,20.50663531,106.8972954,,,,,,
Radar,1097,25370.9,2.63704,61731619,1,35778700090,,,20.50659,106.8972832,,,,,,
Radar,1097,25373.9,2.63735,61741623,1,35778700095,,,20.50653226,106.897231,,,,,,
Radar,1097,25379.9,2.63744,61751640,1,35778700095,,,20.50647516,106.8972396,,,,,,
Radar,1097,25384.5,2.63735,61761627,1,35778700095,,,20.50644889,106.8972802,,,,,,
Radar,1097,25389.2,2.63796,61771620,1,3.58E+11,,,20.50634475,106.8971717,,,,,,
Radar,1097,25397.5,2.63808,61781616,1,35778700092,,,20.50626623,106.8971846,,,,,,
Radar,1097,25403.6,2.63825,61791645,1,35778700097,,,20.50619952,106.8971765,,,,,,
Radar,1097,25409.4,2.63884,61801633,1,35778700097,,,20.50608896,106.8970772,,,,,,
Radar,1097,25413.6,2.63918,61811663,1,35778700092,,,20.50601851,106.8970239,,,,,,
Radar,1097,25413.4,2.63929,61821625,1,35778700090,,,20.50600799,106.8969995,,,,,,
Radar,1097,25417.9,2.6396,61831639,1,35778700095,,,20.50593849,106.896954,,,,,,
Radar,1097,25421.7,2.63981,61841701,1,35778700097,,,20.5058855,106.8969266,,,,,,
Radar,1097,25422.6,2.64042,61851646,1,35778700087,,,20.50581144,106.8968001,,,,,,
Radar,1097,25427.3,2.64077,61861648,1,35778700095,,,20.50573601,106.8967469,,,,,,
Radar,1097,25431.4,2.64137,61871694,1,35778700092,,,20.50563793,106.8966372,,,,,,
Radar,1097,25437.3,2.64144,61881654,1,35778700095,,,20.50558375,106.8966494,,,,,,
Radar,1097,25444.3,2.64192,61891652,1,35778700095,,,20.50547598,106.8965787,,,,,,
Radar,1097,25446.3,2.64227,61901658,1,35778700097,,,20.50542189,106.8965128,,,,,,
Radar,1097,25452.6,2.64274,61911664,1,35778700092,,,20.50532077,106.8964409,,,,,,
Radar,1097,25455.2,2.64319,61921650,1,35778700080,,,20.50525105,106.8963562,,,,,,
Radar,1097,25462,2.64351,61931709,1,3.58E+11,,,20.50516242,106.8963187,,,,,,
Radar,1097,25466,2.64372,61941669,1,35778700092,,,20.50510791,106.8962919,,,,,,
Radar,1097,25473.7,2.64445,61951650,1,35778700097,,,20.50496741,106.8961703,,,,,,
Radar,1097,25478.4,2.64463,61961663,1,3.58E+11,,,20.50491066,106.8961531,,,,,,
Radar,1097,25478.4,2.6446,61971670,1,35778700070,,,20.50491393,106.8961596,,,,,,
Radar,1097,25482.1,2.64466,61981672,1,35778700095,,,20.50487817,106.8961636,,,,,,
Radar,1097,25485.2,2.64516,61991685,1,3.58E+11,,,20.50479914,106.8960702,,,,,,
Radar,1097,25491.4,2.64566,62001675,1,3.58E+11,,,20.50469566,106.895991,,,,,,
Radar,1097,25494.1,2.64592,62011673,1,35778700090,,,20.504646,106.8959473,,,,,,
Radar,1097,25497.6,2.64632,62021695,1,3.58E+11,,,20.50457479,106.8958771,,,,,,
Radar,1097,25500.7,2.6465,62031697,1,35778700097,,,20.50453069,106.8958525,,,,,,
Radar,1097,25508,2.64684,62041679,1,3.58E+11,,,20.50443598,106.8958125,,,,,,
Radar,1097,25512.6,2.64695,62051691,1,3.58E+11,,,20.50438765,106.8958098,,,,,,
Radar,1097,25515.1,2.64688,62061711,1,35778700095,,,20.5043755,106.8958362,,,,,,
Radar,1097,25514.9,2.64691,62071694,1,3.58E+11,,,20.50437382,106.8958289,,,,,,
Radar,1097,25521,2.64716,62081700,1,3.58E+11,,,20.50429838,106.8958027,,,,,,
Radar,1097,25527.1,2.64806,62091712,1,3.58E+11,,,20.5041523,106.8956363,,,,,,
Radar,1097,25532,2.6483,62101740,1,35778700097,,,20.50408746,106.8956068,,,,,,
Radar,1097,25539.4,2.64893,62111712,1,3.58E+11,,,20.50396051,106.8955043,,,,,,
Radar,1097,25544.9,2.64928,62121719,1,3.58E+11,,,20.503879,106.8954536,,,,,,
Radar,1097,25552.5,2.65011,62131706,1,3.58E+11,,,20.50372886,106.8953086,,,,,,
Radar,1097,25559.1,2.65073,62141710,1,3.58E+11,,,20.50360944,106.8952043,,,,,,
Radar,1097,25562.7,2.65117,62151735,1,3.58E+11,,,20.50353331,106.8951253,,,,,,
Radar,1097,25564,2.65134,62161722,1,3.58E+11,,,20.50350463,106.8950944,,,,,,
Radar,1097,25567.8,2.65116,62171732,1,35778700087,,,20.50349398,106.8951506,,,,,,
Radar,1097,25570.6,2.65131,62181727,1,35778700095,,,20.50345557,106.8951307,,,,,,
Radar,1097,25575.5,2.65152,62191736,1,3.58E+11,,,20.50339402,106.8951074,,,,,,
Radar,1097,25581.8,2.65191,62201719,1,3.58E+11,,,20.50330192,106.8950513,,,,,,
Radar,1097,25590.2,2.65244,62211738,1,35778700097,,,20.50317805,106.8949743,,,,,,
Radar,1097,25592,2.65236,62221734,1,35778700092,,,20.50317242,106.8949998,,,,,,
Radar,1097,25596.9,2.6525,62231727,1,35778700097,,,20.50311844,106.8949915,,,,,,
Radar,1097,25600.8,2.65308,62241775,1,35778700095,,,20.50302488,106.8948832,,,,,,
Radar,1097,25601.7,2.65315,62251745,1,35778700082,,,20.50301019,106.8948721,,,,,,
Radar,1097,25602.8,2.65319,62261742,1,35778700080,,,20.50299714,106.8948683,,,,,,
Radar,1097,25607.5,2.65368,62271737,1,35778700095,,,20.502907,106.8947831,,,,,,
Radar,1097,25613.9,2.6544,62281745,1,35778700090,,,20.5027786,106.8946554,,,,,,
Radar,1097,25617.9,2.65436,62291747,1,35778700090,,,20.50275116,106.8946821,,,,,,
Radar,1097,25624.6,2.65452,62301751,1,35778700097,,,20.50268074,106.8946774,,,,,,
Radar,1097,25627.5,2.6552,62311754,1,35778700095,,,20.50258449,106.8945426,,,,,,
Radar,1098,44029.8,2.66529,61623306,1,17,,,20.35459877,106.9733694,,,,,,
Radar,1098,44093.4,2.667,61631638,1,2,,,20.353781,106.9730056,,,,,,
Radar,1098,44109.5,2.66623,61641633,1,17,,,20.35379189,106.9733664,,,,,,
Radar,1098,44123.9,2.66629,61651654,1,17,,,20.35366599,106.973407,,,,,,
Radar,1098,44141.3,2.66646,61661643,1,2,,,20.35349617,106.9734194,,,,,,
Radar,1098,44151.4,2.66642,61671635,0,0,,,20.35342275,106.9734789,,,,,,
Radar,1098,44171.8,2.66643,61681645,1,2,,,20.35325798,106.9735647,,,,,,
Radar,1098,44192.3,2.66727,61691639,1,2,,,20.35294179,106.9733377,,,,,,
Radar,1098,44206.7,2.66778,61701652,1,2,,,20.35273426,106.9732082,,,,,,
Radar,1098,44220.4,2.66813,61711634,1,2,,,20.35256133,106.973136,,,,,,
Radar,1098,44230.1,2.66835,61721658,1,2,,,20.35244394,106.9730953,,,,,,
Radar,1098,44245.4,2.66857,61731649,1,2,,,20.35228175,106.9730791,,,,,,
Radar,1098,44252.3,2.66874,61741663,0,0,,,20.35219579,106.9730449,,,,,,
Radar,1098,44275.5,2.66837,61751661,1,2,,,20.3520773,106.9732865,,,,,,
Radar,1098,44296.4,2.66913,61761669,1,2,,,20.35177246,106.9730901,,,,,,
Radar,1098,44309.9,2.66956,61771681,1,2,,,20.35158661,106.9729862,,,,,,
Radar,1098,44322.2,2.6695,61781673,1,2,,,20.35149907,106.9730626,,,,,,
Radar,1098,44335.3,2.66992,61791668,1,2,,,20.35131822,106.9729605,,,,,,
Radar,1098,44350.4,2.67012,61801661,1,2,,,20.35116119,106.9729505,,,,,,
Radar,1098,44369.1,2.66992,61811692,1,2,,,20.35104775,106.973108,,,,,,
Radar,1098,44385.6,2.67041,61821677,1,2,,,20.35082698,106.9729939,,,,,,
Radar,1098,44396,2.67051,61831678,0,0,,,20.35072563,106.9730013,,,,,,
Radar,1098,44411.9,2.67063,61841702,1,17,,,20.35057664,106.973025,,,,,,
Radar,1098,44420.3,2.67069,61851692,0,0,,,20.35049853,106.9730388,,,,,,
Radar,1098,44439.7,2.67157,61861697,1,2,,,20.35018398,106.9727885,,,,,,
Radar,1098,44459.8,2.67208,61871724,1,2,,,20.34993079,106.9726818,,,,,,
Radar,1098,44475.3,2.67264,61881698,1,2,,,20.34970545,106.9725358,,,,,,
Radar,1098,44489,2.67265,61891689,1,2,,,20.34959386,106.9725915,,,,,,
Radar,1098,44505.8,2.67248,61901691,1,2,,,20.34948996,106.9727292,,,,,,
Radar,1098,44525.8,2.6724,61911702,1,17,,,20.34934417,106.9728465,,,,,,
Radar,1098,44538.5,2.67241,61921700,0,0,,,20.34924061,106.9728979,,,,,,
Radar,1098,44550.3,2.67229,61931709,1,17,,,20.34916778,106.9729949,,,,,,
Radar,1098,44564,2.67276,61941708,1,2,,,20.34897296,106.972875,,,,,,
Radar,1098,44572.3,2.67284,61951690,0,0,,,20.34889197,106.9728805,,,,,,
Radar,1098,44595.7,2.67298,61961694,1,2,,,20.34867911,106.9729285,,,,,,
Radar,1098,44605.8,2.67301,61971722,0,0,,,20.34859273,106.9729608,,,,,,
Radar,1098,44640.5,2.67334,61981722,1,2,,,20.34825487,106.9729851,,,,,,
Radar,1098,44659.3,2.67368,61991738,1,2,,,20.34804263,106.9729364,,,,,,
Radar,1098,44675.3,2.67416,62001745,1,2,,,20.34782751,106.9728219,,,,,,
Radar,1098,44687.5,2.67473,62011723,1,2,,,20.34762662,106.9726563,,,,,,
Radar,1098,44697.5,2.67504,62021722,1,17,,,20.3474904,106.9725807,,,,,,
Radar,1098,44705,2.67526,62031734,0,0,,,20.34739049,106.9725287,,,,,,
Radar,1098,44723.3,2.67499,62041741,1,2,,,20.34729244,106.9727113,,,,,,
Radar,1098,44739.3,2.67535,62051771,1,2,,,20.34709901,106.9726423,,,,,,
Radar,1098,44754.1,2.67622,62061734,1,2,,,20.34682316,106.9723721,,,,,,
Radar,1098,44766.8,2.67639,62071752,1,2,,,20.34669053,106.9723615,,,,,,
Radar,1098,44777.8,2.67685,62081730,1,17,,,20.34651925,106.9722321,,,,,,
Radar,1098,44791.6,2.67727,62091768,1,17,,,20.34633272,106.97213,,,,,,
Radar,1098,44800.4,2.67751,62101731,0,0,,,20.34621879,106.9720755,,,,,,
Radar,1098,44812.2,2.67757,62111740,1,2,,,20.34611319,106.9721031,,,,,,
Radar,1098,44819.3,2.67772,62121743,0,0,,,20.34602913,106.9720759,,,,,,
Radar,1098,44842.6,2.6781,62131743,1,2,,,20.34577348,106.9720297,,,,,,
Radar,1098,44852.7,2.67838,62141747,1,2,,,20.3456419,106.9719651,,,,,,
Radar,1098,44860.3,2.67851,62151758,0,0,,,20.34555742,106.9719476,,,,,,
Radar,1098,44875.8,2.67832,62161752,1,2,,,20.34546707,106.9720874,,,,,,
Radar,1098,44891.8,2.67835,62171753,1,2,,,20.34533308,106.9721445,,,,,,
Radar,1098,44905.4,2.67811,62181766,1,17,,,20.34526706,106.9722954,,,,,,
Radar,1098,44917.1,2.67839,62191776,1,17,,,20.34512255,106.9722376,,,,,,
Radar,1098,44929,2.67861,62201760,1,17,,,20.34498725,106.9722037,,,,,,
Radar,1098,44943.8,2.67913,62211771,1,2,,,20.34477458,106.9720664,,,,,,
Radar,1098,44960.6,2.67977,62221770,1,2,,,20.34452427,106.971891,,,,,,
Radar,1098,44975.8,2.68037,62231776,1,2,,,20.34429408,106.971724,,,,,,
Radar,1098,44986.8,2.68063,62241796,0,0,,,20.34415884,106.9716704,,,,,,
Radar,1098,45004,2.68102,62251807,1,17,,,20.34395035,106.9715929,,,,,,
Radar,1098,45018.9,2.68128,62261773,1,2,,,20.34378373,106.9715558,,,,,,
Radar,1098,45036,2.68141,62271783,1,2,,,20.34362275,106.9715784,,,,,,
Radar,1098,45046.8,2.68157,62281775,0,0,,,20.34350707,106.9715625,,,,,,
Radar,1098,45070,2.68132,62291776,1,2,,,20.34336528,106.9717583,,,,,,
Radar,1098,45082,2.68133,62301788,0,0,,,20.3432669,106.9718056,,,,,,
Radar,1098,45102.7,2.68131,62311790,1,2,,,20.3431039,106.9719017,,,,,,
Radar,1099,21514.9,2.65839,61623306,1,82,,,20.53495654,106.8754978,,,,,,
Radar,1099,21521.8,2.65936,61631638,1,62,,,20.5348146,106.875351,,,,,,
Radar,1099,21519.3,2.6591,61641633,1,60,,,20.53485781,106.8753875,,,,,,
Radar,1099,21517.7,2.65872,61651632,1,60,,,20.53490464,106.8754499,,,,,,
Radar,1099,21516.8,2.65847,61661635,1,55,,,20.53493424,106.8754917,,,,,,
Radar,1099,21515.2,2.65845,61671635,1,47,,,20.53494876,106.8754882,,,,,,
Radar,1099,21513.2,2.65788,61681645,1,52,,,20.53501587,106.8755835,,,,,,
Radar,1099,21512.2,2.65793,61691639,1,47,,,20.53501933,106.8755699,,,,,,
Radar,1099,21513,2.65801,61701652,1,55,,,20.53500578,106.8755589,,,,,,
Radar,1099,21515,2.65866,61711624,1,55,,,20.5349315,106.8754489,,,,,,
Radar,1099,21516.6,2.65906,61721658,1,65,,,20.53488288,106.8753828,,,,,,
Radar,1099,21516.6,2.65963,61731649,1,57,,,20.53483179,106.8752784,,,,,,
Radar,1099,21513.2,2.65954,61741651,1,55,,,20.53486691,106.8752798,,,,,,
Radar,1099,21511.6,2.65941,61751650,1,57,,,20.5348913,106.8752965,,,,,,
Radar,1099,21510.5,2.65936,61761669,1,67,,,20.53490453,106.8753007,,,,,,
Radar,1099,21509.8,2.65966,61771657,1,57400594067,,,20.53488323,106.8752427,,,,,,
Radar,1099,21509.4,2.65974,61781663,1,57400594067,,,20.53487925,106.8752263,,,,,,
Radar,1099,21510.5,2.65978,61791668,1,57400594062,,,20.53486691,106.8752238,,,,,,
Radar,1099,21509.2,2.6603,61801651,1,57400594062,,,20.53483072,106.8751229,,,,,,
Radar,1099,21508.3,2.65996,61811692,1,57400594072,,,20.53486831,106.8751811,,,,,,
Radar,1099,21507.8,2.6598,61821665,1,57400594070,,,20.53488661,106.8752082,,,,,,
Radar,1099,21505.4,2.65968,61831678,1,57400594070,,,20.53491646,106.8752194,,,,,,
Radar,1099,21503.8,2.65946,61841702,1,57400594075,,,20.5349489,106.8752526,,,,,,
Radar,1099,21500.6,2.65943,61851691,1,57400594060,,,20.53497705,106.8752438,,,,,,
Radar,1099,21498.6,2.65918,61861668,1,57400594062,,,20.53501536,106.8752806,,,,,,
Radar,1099,21497.6,2.65901,61871717,1,57400594065,,,20.53503855,106.8753073,,,,,,
Radar,1099,21496.1,2.65877,61881672,1,57400594072,,,20.535072,106.8753445,,,,,,
Radar,1099,21496.4,2.65911,61891678,1,57400594062,,,20.53503914,106.8752836,,,,,,
Radar,1099,21494.8,2.65929,61901691,1,57400594070,,,20.53503575,106.8752436,,,,,,
Radar,1099,21493.8,2.65931,61911686,1,57400594070,,,20.53504192,106.8752355,,,,,,
Radar,1099,21492.2,2.65944,61921680,1,57400594072,,,20.53504301,106.8752046,,,,,,
Radar,1099,21491.1,2.6594,61931727,1,57400594075,,,20.53505535,106.875207,,,,,,
Radar,1099,21487.2,2.65897,61941701,1,57400594070,,,20.53512489,106.8752682,,,,,,
Radar,1099,21484.5,2.65898,61951684,1,57400594075,,,20.53514548,106.8752544,,,,,,
Radar,1099,21485.1,2.65899,61961684,1,57400594087,,,20.53513981,106.8752552,,,,,,
Radar,1099,21484.9,2.65894,61971710,0,5740059400,,,20.53514588,106.8752635,,,,,,
Radar,1099,21484.9,2.65836,61981713,1,57400594085,,,20.53519787,106.8753695,,,,,,
Radar,1099,21490.3,2.65917,61991738,1,57400594085,,,20.53508231,106.8752455,,,,,,
Radar,1099,21488.8,2.65894,62001719,1,57400594087,,,20.53511485,106.8752808,,,,,,
Radar,1099,21492.1,2.65917,62011695,1,57400594085,,,20.53506799,106.8752535,,,,,,
Radar,1099,21489.8,2.65897,62021704,1,57400594087,,,20.5351042,106.8752798,,,,,,
Radar,1099,21489.8,2.65905,62031717,1,57400594087,,,20.53509704,106.8752652,,,,,,
Radar,1099,21489.6,2.65923,62041713,1,57400594087,,,20.53508251,106.8752314,,,,,,
Radar,1099,21489.3,2.65911,62051700,1,57400594087,,,20.53509564,106.875252,,,,,,
Radar,1099,21488,2.65875,62061712,1,57400594090,,,20.53513824,106.875312,,,,,,
Radar,1099,21489.3,2.6587,62071724,1,57400594090,,,20.53513238,106.8753269,,,,,,
Radar,1099,21489.3,2.65817,62081721,1,57400594092,,,20.53517991,106.8754238,,,,,,
Radar,1099,21488.4,2.65839,62091739,1,57400594085,,,20.53516733,106.8753796,,,,,,
Radar,1099,21490.1,2.65823,62101731,1,57400594090,,,20.53516816,106.8754164,,,,,,
Radar,1099,21492.6,2.65876,62111721,1,57400594092,,,20.53510075,106.8753307,,,,,,
Radar,1099,21496.5,2.65884,62121726,1,57400594085,,,20.53506254,106.8753335,,,,,,
Radar,1099,21498,2.65915,62131724,1,57400594085,,,20.53502283,106.8752835,,,,,,
Radar,1099,21499.7,2.65901,62141726,1,57400594082,,,20.53502184,106.8753166,,,,,,
Radar,1099,21502.5,2.65897,62151735,1,57400594085,,,20.53500315,106.8753364,,,,,,
Radar,1099,21502.9,2.65841,62161731,1,57400594087,,,20.5350502,106.8754406,,,,,,
Radar,1099,21508.1,2.65868,62171743,1,77,,,20.5349846,106.8754144,,,,,,
Radar,1099,21507,2.65866,62181739,1,75,,,20.53499515,106.8754132,,,,,,
Radar,1099,21507.8,2.65827,62191736,1,75,,,20.53502379,106.8754881,,,,,,
Radar,1099,21509.3,2.65824,62201731,1,77,,,20.53501455,106.8755003,,,,,,
Radar,1099,21510.3,2.65826,62211738,1,80,,,20.5350048,106.8755011,,,,,,
Radar,1099,21512.1,2.65805,62221735,1,62,,,20.53500935,106.8755475,,,,,,
Radar,1099,21515.7,2.65816,62231747,1,67,,,20.53497083,106.8755435,,,,,,
Radar,1099,21518.2,2.65877,62241786,1,65,,,20.53489617,106.875443,,,,,,
Radar,1099,21517.5,2.65864,62251756,1,62,,,20.53491341,106.8754637,,,,,,
Radar,1099,21517.7,2.65837,62261752,1,50,,,20.53493606,106.875514,,,,,,
Radar,1099,21518.7,2.65825,62271743,1,57,,,20.53493888,106.8755404,,,,,,
Radar,1099,21520.3,2.65838,62281745,1,55,,,20.53491448,106.8755238,,,,,,
Radar,1099,21520.1,2.6581,62291760,1,47,,,20.53494123,106.8755741,,,,,,
Radar,1099,21520.9,2.65776,62301761,1,52,,,20.53496543,106.8756399,,,,,,
Radar,1099,21521.4,2.65787,62311759,1,57,,,20.53495156,106.875622,,,,,,
Radar,1100,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1100,3429.98,2.73202,61623338,1,15,,,20.67783652,106.7926171,,,,,,
Radar,1100,3455.24,2.63996,61631638,1,225,,,20.67888522,106.7954559,,,,,,
Radar,1100,3511.88,2.62593,61641601,0,0,,,20.67865465,106.7961307,,,,,,
Radar,1100,3568.32,2.61224,61651613,0,0,,,20.67843257,106.7968045,,,,,,
Radar,1100,3625.37,2.59898,61661604,0,0,,,20.67821075,106.7974781,,,,,,
Radar,1100,3683.06,2.58613,61671614,0,0,,,20.67798882,106.7981519,,,,,,
Radar,1101,42304.8,2.74506,61623458,1,2,,,20.35555932,106.9364111,,,,,,
Radar,1101,42300.5,2.74367,61631750,1,17,,,20.35579928,106.9369158,,,,,,
Radar,1101,42298.3,2.74274,61641775,1,2,,,20.35595459,106.9372558,,,,,,
Radar,1101,42295.8,2.74315,61651762,1,17,,,20.35591481,106.937093,,,,,,
Radar,1101,42290.5,2.7433,61661772,1,17,,,20.35593659,106.9370171,,,,,,
Radar,1101,42286.5,2.74447,61671786,1,17,,,20.35579757,106.9365642,,,,,,
Radar,1101,42282.3,2.74418,61681778,1,17,,,20.35587498,106.9366571,,,,,,
Radar,1101,42279.7,2.74436,61691778,0,0,,,20.35587007,106.9365801,,,,,,
Radar,1101,42276.4,2.74352,61701795,1,57456620217,,,20.35602094,106.9368823,,,,,,
Radar,1101,42272.5,2.74378,61711761,1,57456620217,,,20.35601497,106.9367704,,,,,,
Radar,1101,42269.7,2.74431,61721795,1,57456620217,,,20.35596025,106.9365616,,,,,,
Radar,1101,42266.9,2.74434,61731795,1,57456620217,,,20.35597903,106.93654,,,,,,
Radar,1101,42262.9,2.7439,61741803,1,5745662022,,,20.35607683,106.9366898,,,,,,
Radar,1101,42260.7,2.74365,61751780,1,57456620217,,,20.35613182,106.9367752,,,,,,
Radar,1101,42257.3,2.74334,61761795,1,57456620217,,,20.35620559,106.9368785,,,,,,
