Unnamed: 0,ID radar,range,bearbing,timestamp,h?p nh?t,length,lat ,lon,lat_new,lon_new,length
Radar,1314,32285.6,3.01522,61892276,0,0.0,,,20.41838762,106.818578,2
Radar,1315,28189.8,3.04331,61802298,0,0.0,,,20.45408994,106.8060642,17
Radar,1316,28854.5,3.12997,61782373,0,0.0,,,20.44691431,106.7827206,2
Radar,1317,27160.5,3.26853,61802649,0,0.0,,,20.46407724,106.7464793,2
Radar,1318,16492.5,1.18293,61809316,0,0.0,,,20.76213392,106.9261195,35
Radar,1319,6962.31,1.87977,62320521,1,17.0,,,20.68708179,106.8431959,50
Radar,1320,23224.0,2.72306,61781709,0,0.0,,,20.51548331,106.8701439,17
Radar,1321,18899.8,3.03471,61932294,0,0.0,,,20.53728983,106.7988626,40
Radar,1322,30392.4,3.2294,61782528,0,0.0,,,20.4341335,106.7539045,17
Radar,1323,2953.14,3.4714,61942989,0,0.0,,,20.68100137,106.7703152,32
Radar,1324,18699.7,1.48616,61979842,0,0.0,,,20.72030037,106.9584385,72
Radar,1325,25417.2,1.60936,61820004,0,0.0,,,20.69729711,107.0234109,2
Radar,1326,23565.4,1.62967,61830037,0,0.0,,,20.69364419,107.0054166,80
Radar,1327,41940.2,1.94152,61990551,0,0.0,,,20.56960596,107.1549079,2
Radar,1328,139956.0,2.17837,61900902,0,0.0,,,19.98837033,107.8830194,2
Radar,1329,26581.6,2.44005,61951307,0,0.0,,,20.52370431,106.9442534,17
Radar,1330,25733.0,2.56926,62311625,1,574000000000.0,,,20.51177565,106.9133416,57441000052
Radar,1331,28507.2,2.70096,61791733,0,0.0,,,20.4744772,106.8962648,17
Radar,1332,2008.17,2.98723,61792177,0,0.0,,,20.68827488,106.7824651,122
Radar,1333,27086.1,2.97379,61842201,0,0.0,,,20.46620014,106.8229442,27
Radar,1334,25512.1,2.98574,61812210,0,0.0,,,20.4796997,106.8175301,75
Radar,1335,16077.3,1.15527,62139345,0,0.0,,,20.76439993,106.9207587,97
Radar,1336,32736.8,1.94225,61800555,0,0.0,,,20.59935829,107.0724448,20
Radar,1337,24895.7,2.38615,61801262,0,0.0,,,20.54329659,106.9434187,17
Radar,1338,22360.8,2.66679,61831707,0,0.0,,,20.52745003,106.8776714,17
Radar,1339,35481.5,2.91807,61952093,0,0.0,,,20.39529499,106.8550314,32
Radar,1340,28203.7,2.92389,61842099,0,0.0,,,20.45872319,106.8380006,17
Radar,1341,1832.54,1.15588,61829274,0,0.0,,,20.71273602,106.7956054,57
Radar,1342,17558.6,1.37481,61999669,0,0.0,,,20.73681557,106.9448947,70
Radar,1343,22175.4,1.62843,62320132,1,17.0,,,20.69462549,106.9921064,9957419732
Radar,1344,29451.6,2.31768,61911103,0,0.0,,,20.526365,106.9870481,2
Radar,1345,5856.48,2.35847,61841201,0,0.0,,,20.66881497,106.8191787,52
Radar,1346,19030.3,2.43265,61811322,0,0.0,,,20.57633929,106.89848,20
Radar,1347,35330.4,2.94297,61862132,0,0.0,,,20.39496293,106.8464491,2
Radar,1348,2073.37,3.00213,61822156,0,0.0,,,20.68765552,106.7822679,30
Radar,1349,26074.8,3.0041,61902230,0,0.0,,,20.47407767,106.8138208,80
Radar,1350,29504.9,2.97339,61832216,0,0.0,,,20.44479471,106.8269355,17
Radar,1351,26805.5,3.03843,61822295,0,0.0,,,20.46658341,106.8060095,17
Radar,1352,16218.9,3.1349,61812367,0,0.0,,,20.56040707,106.7805424,20
Radar,1353,24700.7,2.01826,61820616,0,0.0,,,20.61009293,106.9933574,2
Radar,1354,32509.2,2.03397,61950690,0,0.0,,,20.57562233,107.0588062,2
Radar,1355,32438.3,2.22618,61820993,0,0.0,,,20.52850425,107.0264767,17
Radar,1356,25926.4,2.45936,61821334,0,0.0,,,20.52533092,106.9364903,17
Radar,1357,31274.3,2.46493,61821371,0,0.0,,,20.48705997,106.9675716,17
Radar,1358,23562.5,2.77225,61821861,0,0.0,,,20.50870906,106.861188,2
Radar,1359,25133.3,2.82961,61821928,0,0.0,,,20.49122363,106.8535864,17
Radar,1360,29827.3,3.24246,61872592,0,0.0,,,20.43951993,106.7506561,2
Radar,1361,2283.2,1.27038,62119472,0,0.0,,,20.71216935,106.8004445,72
Radar,1362,20843.2,1.57159,62029975,0,0.0,,,20.7059514,106.9796662,95
Radar,1363,30299.0,1.8442,61870385,0,0.0,,,20.6326088,107.0596669,2
Radar,1364,27551.7,1.97809,61830603,0,0.0,,,20.60805885,107.0224463,17
Radar,1365,139648.0,2.17432,61850881,0,0.0,,,19.99412706,107.8836825,2
Radar,1366,28126.6,2.30549,61831102,0,0.0,,,20.53672393,106.9799328,17
Radar,1367,29882.2,2.78001,61831862,0,0.0,,,20.45502238,106.8810177,2
Radar,1368,28353.4,2.90742,61832048,0,0.0,,,20.4583499,106.8426817,17
Radar,1369,29654.7,2.9443,61832106,0,0.0,,,20.44487628,106.8353226,2
Radar,1370,17249.4,1.22562,61839433,0,0.0,,,20.7585304,106.9353825,17
Radar,1371,29100.3,1.66674,61840096,0,0.0,,,20.68105771,107.0576775,2
Radar,1372,33577.8,1.67107,61840104,0,0.0,,,20.6759048,107.1003423,17
Radar,1373,42513.7,1.84668,61840381,0,0.0,,,20.60207002,107.1723384,2
Radar,1374,25190.2,1.97135,61860602,0,0.0,,,20.61786455,107.0022639,17
Radar,1375,5884.51,2.31617,61841140,0,0.0,,,20.67024707,106.8210266,172
Radar,1376,32769.8,2.3806,61861234,0,0.0,,,20.49292798,106.9965317,2
Radar,1377,27363.0,2.93178,61952135,0,0.0,,,20.46568563,106.8342307,35
Radar,1378,33681.4,2.99775,61842201,0,0.0,,,20.40666096,106.8258666,17
Radar,1379,31093.3,3.1034,61862421,0,0.0,,,20.4269891,106.7909016,2
Radar,1380,33632.7,3.12729,61862429,0,0.0,,,20.4040046,106.7841194,2
Radar,1381,26005.1,2.2856,61851126,0,0.0,,,20.552978,106.9681078,2
Radar,1382,26140.6,2.46782,61871375,0,0.0,,,20.52259136,106.9361332,45
Radar,1383,22486.4,2.6313,61901691,0,0.0,,,20.52983636,106.8849754,20
Radar,1384,32304.0,2.76882,61861846,0,0.0,,,20.43583951,106.8924852,2
Radar,1385,25967.7,2.99006,61862189,0,0.0,,,20.47550233,106.8171446,17
Radar,1386,26030.1,3.11412,61862397,0,0.0,,,20.47235694,106.7863667,2
Radar,1387,6890.39,3.45009,61852965,0,0.0,,,20.64712497,106.7594086,90
Radar,1388,20054.6,1.49739,62319914,1,440000000000.0,,,20.71931248,106.9715743,95
Radar,1389,38436.6,1.80167,61910327,0,0.0,,,20.62709017,107.1388293,2
Radar,1390,21902.4,1.97185,61890576,0,0.0,,,20.62929037,106.9731479,2
Radar,1391,27154.4,2.14571,61860842,0,0.0,,,20.5734595,106.998353,2
Radar,1392,26773.3,2.16192,61910939,0,0.0,,,20.5720665,106.9929869,82
Radar,1393,27580.6,2.25293,61871052,0,0.0,,,20.54989978,106.9850986,17
Radar,1394,5904.91,2.39222,61891257,0,0.0,,,20.66726528,106.8181279,5
Radar,1395,31437.8,2.57419,61901584,0,0.0,,,20.46794433,106.94176,2
Radar,1396,26045.5,2.96588,61972154,0,0.0,,,20.47573298,106.8232245,2
Radar,1397,34040.8,2.97106,61862164,0,0.0,,,20.40474336,106.8349788,17
Radar,1398,30425.8,3.00077,61862214,0,0.0,,,20.43548725,106.8205114,17
Radar,1399,20517.1,3.02599,61912255,0,0.0,,,20.52302277,106.802227,55
Radar,1400,29079.3,3.07257,61872338,0,0.0,,,20.4454994,106.79876,25
Radar,1401,2727.4,3.42074,61862942,0,0.0,,,20.68254786,106.772283,115
Radar,1402,16261.1,1.23666,61949410,0,0.0,,,20.75400588,106.9270256,95
Radar,1403,184246.0,2.03859,61960705,0,0.0,,,19.95978438,108.3587997,2
Radar,1404,26886.1,2.55473,61871498,0,0.0,,,20.50498992,106.922478,22
Radar,1405,20204.8,2.65608,61881699,0,0.0,,,20.54557315,106.8700489,2
Radar,1406,24741.6,2.77351,61871835,0,0.0,,,20.49873041,106.8649965,17
Radar,1407,25959.2,2.80232,61961918,0,0.0,,,20.48619839,106.8624665,2
Radar,1408,24228.9,3.28506,61872697,0,0.0,,,20.49068519,106.7462323,17
Radar,1409,3008.4,3.57554,61872986,0,0.0,,,20.68158005,106.7673526,37
Radar,1410,17027.4,1.13331,61879273,0,0.0,,,20.77090322,106.9276209,17
Radar,1411,24191.9,1.73897,62320306,0,0.0,,,20.66972477,107.0085476,25
Radar,1412,62867.0,1.73922,62320286,0,0.0,,,20.61143325,107.3746962,2
Radar,1413,24581.9,2.57184,61921538,0,0.0,,,20.52016031,106.9068421,17
Radar,1414,21135.1,2.5581,61881500,0,0.0,,,20.54765444,106.8913244,17
Radar,1415,25829.3,2.84803,61881960,0,0.0,,,20.48399887,106.8512768,17
Radar,1416,25046.5,3.01803,61882233,0,0.0,,,20.48281989,106.8091452,2
Radar,1417,26380.7,3.06977,61882392,0,0.0,,,20.46973019,106.7976803,17
Radar,1418,36572.0,3.09341,61962365,0,0.0,,,20.37795092,106.796416,2
Radar,1419,2459.58,3.36871,61982841,0,0.0,,,20.68457272,106.7741814,32
Radar,1420,16778.7,1.26008,62319537,1,142.0,,,20.75218275,106.9329172,97
Radar,1421,39610.6,1.58783,62019990,0,0.0,,,20.70003926,107.1598425,31249800020
Radar,1422,45812.9,1.79499,62220366,0,0.0,,,20.61460578,107.2084505,2
Radar,1423,153479.0,1.81433,61890329,0,0.0,,,20.37364462,108.2099325,20
Radar,1424,53696.6,1.933,62320612,1,100.0,,,20.53518168,107.261714,95
Radar,1425,10611.4,2.04561,62290792,0,0.0,,,20.66252074,106.8701328,57
Radar,1426,28993.1,2.09955,61890807,0,0.0,,,20.57471489,107.0199094,17
Radar,1427,25451.8,2.19469,61890975,0,0.0,,,20.5725307,106.9778775,2
Radar,1428,26820.2,2.27646,61941077,0,0.0,,,20.54984821,106.9755544,17
Radar,1429,27933.5,2.26247,61891058,0,0.0,,,20.5460502,106.9861064,17
Radar,1430,32804.4,2.66801,61891678,0,0.0,,,20.44384749,106.9231803,2
Radar,1431,32552.0,2.74947,61911818,0,0.0,,,20.4358763,106.8989645,2
Radar,1432,26137.8,2.99831,61892265,0,0.0,,,20.4737073,106.8153428,17
Radar,1433,28893.7,3.16677,61912501,0,0.0,,,20.44662693,106.7725146,2
Radar,1434,32993.3,3.18203,61892521,0,0.0,,,20.40995979,106.766691,2
Radar,1435,16722.5,3.182,61892502,0,0.0,,,20.55600253,106.7730126,17
Radar,1436,20938.2,1.41487,61899711,0,0.0,,,20.73530951,106.9781391,17
Radar,1437,20297.0,1.50446,62009875,0,0.0,,,20.71818625,106.9739921,53800589717
Radar,1438,26444.3,1.70571,61900157,0,0.0,,,20.67414811,107.0311483,17
Radar,1439,24506.4,1.98821,62000638,0,0.0,,,20.61685427,106.9946389,47
Radar,1440,26945.4,2.24299,61931025,0,0.0,,,20.55537231,106.9819752,17
Radar,1441,17337.5,2.63387,61901631,0,0.0,,,20.57000187,106.8604501,17
Radar,1442,24679.9,2.96413,61932167,0,0.0,,,20.48787958,106.8213403,17
Radar,1443,27179.0,2.96414,61902169,0,0.0,,,20.46578203,106.8255745,2
Radar,1444,23517.4,2.93888,61902161,0,0.0,,,20.4991663,106.8249693,15
Radar,1445,26633.7,3.02596,61922284,0,0.0,,,20.46844423,106.8090101,17
Radar,1446,33632.1,3.07531,61902315,0,0.0,,,20.40464251,106.8008925,17
Radar,1447,33937.2,3.04113,61952287,0,0.0,,,20.40277549,106.8121871,47
Radar,1448,16432.4,1.28669,62029533,0,0.0,,,20.74747619,106.9309813,60
Radar,1449,28980.4,1.65043,61910081,0,0.0,,,20.68539054,107.0569293,2
Radar,1450,25145.6,1.67554,61950123,0,0.0,,,20.68248314,107.0196606,2
Radar,1451,21540.8,2.50574,61911460,0,0.0,,,20.5504138,106.90235,112
Radar,1452,26046.9,2.64756,61931679,0,0.0,,,20.50009555,106.8981113,20
Radar,1453,29447.0,2.71303,61911766,0,0.0,,,20.46549695,106.8970182,2
Radar,1454,36486.5,2.96798,61912184,0,0.0,,,20.3832649,106.840028,2
Radar,1455,32765.0,3.12775,61932433,0,0.0,,,20.41179654,106.7838555,2
Radar,1456,33102.1,3.20436,62002582,0,0.0,,,20.4093257,106.7595598,2
Radar,1457,34482.5,3.15876,61962512,0,0.0,,,20.39638549,106.7738153,2
Radar,1458,37774.0,1.70108,62320242,0,0.0,,,20.66201605,107.1391857,2
Radar,1459,42724.2,1.94775,62320630,1,2.0,,,20.56482853,107.160992,2
Radar,1460,34944.7,2.33364,61941140,0,0.0,,,20.48919303,107.0220886,2
Radar,1461,25251.3,2.77592,61921893,0,0.0,,,20.49426232,106.8662123,17
Radar,1462,22069.9,2.81363,61921914,0,0.0,,,20.51841057,106.8477712,17
Radar,1463,30137.4,2.88631,61922047,0,0.0,,,20.44414612,106.8525846,2
Radar,1464,27399.2,3.0099,61922245,0,0.0,,,20.46210115,106.8140517,17
Radar,1465,29075.7,3.20675,61932538,0,0.0,,,20.44546398,106.7613192,17
Radar,1466,142758.0,1.41219,61929705,0,0.0,,,20.9086468,108.1332589,2
Radar,1467,26992.9,1.56906,62320044,1,100.0,,,20.70652102,107.0387241,75
Radar,1468,32598.2,1.66513,61930122,0,0.0,,,20.67851691,107.0911627,2
Radar,1469,40207.9,1.79844,61990331,0,0.0,,,20.62458523,107.1556719,90
Radar,1470,154805.0,1.79485,62110343,0,0.0,,,20.39712442,108.229,2
Radar,1471,17494.1,2.12855,61950851,0,0.0,,,20.62292262,106.9220418,37
Radar,1472,35887.7,2.16153,61930886,0,0.0,,,20.52654205,107.0657389,17
Radar,1473,25599.9,2.21314,61981006,0,0.0,,,20.56833297,106.9763481,32
Radar,1474,30002.8,2.67774,61951710,0,0.0,,,20.46506004,106.9084084,2
Radar,1475,19375.4,2.82592,61951954,0,0.0,,,20.54064888,106.8372666,87
Radar,1476,29195.8,2.96812,61982170,0,0.0,,,20.44776718,106.8278947,17
Radar,1477,27761.3,3.00149,62142264,0,0.0,,,20.45916068,106.8167298,2
Radar,1478,29405.4,2.97551,62082224,0,0.0,,,20.44558275,106.8261852,47
Radar,1479,26546.0,3.17875,61932519,0,0.0,,,20.46779892,106.7700296,17
Radar,1480,16777.6,1.25658,61989471,0,0.0,,,20.75268169,106.9327338,85
Radar,1481,16520.1,1.24923,62099491,0,0.0,,,20.75300287,106.9300175,7
Radar,1482,31234.3,2.04662,61940723,0,0.0,,,20.57757395,107.046136,2
Radar,1483,68507.5,2.15821,62020906,0,0.0,,,20.36503328,107.3271266,2
Radar,1484,27175.5,2.21107,61941016,0,0.0,,,20.56025874,106.9887867,17
Radar,1485,16179.7,2.29223,61941122,0,0.0,,,20.6101058,106.8961691,2
Radar,1486,18195.6,2.50104,61941494,0,0.0,,,20.57504892,106.8839315,2
Radar,1487,25539.4,2.63072,61961624,0,0.0,,,20.5059699,106.89942,47
Radar,1488,24357.7,2.60904,61941645,0,0.0,,,20.51759394,106.8982679,17
Radar,1489,24434.8,2.66282,61971710,0,0.0,,,20.51127988,106.8876046,17
Radar,1490,22923.2,2.92585,61942084,0,0.0,,,20.50495207,106.8266263,17
Radar,1491,27943.2,3.07085,62092383,0,0.0,,,20.45571096,106.798468,67
Radar,1492,16597.4,1.29335,62139568,0,0.0,,,20.74693756,106.9327965,95
Radar,1493,17873.8,1.48019,61969817,0,0.0,,,20.72062807,106.9504457,40
Radar,1494,32748.8,1.71988,61970202,0,0.0,,,20.66240394,107.0905123,2
Radar,1495,33364.0,1.72886,61980206,0,0.0,,,20.65892335,107.0959147,2
Radar,1496,34424.9,1.9185,61980529,0,0.0,,,20.6007287,107.0903135,2
Radar,1497,26618.7,2.04613,61970718,0,0.0,,,20.59667085,107.0067917,27
Radar,1498,24932.9,2.12868,61970833,0,0.0,,,20.58752943,106.9826367,17
Radar,1499,32923.3,2.19652,61950959,0,0.0,,,20.5328818,107.0357737,2
Radar,1500,33083.4,2.27195,61981071,0,0.0,,,20.51438163,107.0222649,2
Radar,1501,24720.4,2.32436,61981189,0,0.0,,,20.55415305,106.9526257,17
Radar,1502,33762.7,2.34921,61991194,0,0.0,,,20.4931418,107.0103665,2
Radar,1503,27005.0,2.43103,61951307,0,0.0,,,20.5222188,106.9486576,17
Radar,1504,40136.2,2.42629,61971321,0,0.0,,,20.43392422,107.0322927,2
Radar,1505,16380.4,2.45041,61951330,0,0.0,,,20.59272434,106.8797758,17
Radar,1506,26113.7,2.4064,61991319,0,0.0,,,20.53210996,106.9477065,30
Radar,1507,21962.9,2.8875,61992050,0,0.0,,,20.51513961,106.8325182,30
Radar,1508,29252.6,2.9715,61972210,0,0.0,,,20.44711277,106.8270533,20
Radar,1509,2777.21,3.44062,62032937,0,0.0,,,20.68225912,106.771643,85
Radar,1510,17025.2,1.33607,62019607,0,0.0,,,20.74167013,106.9385168,92
Radar,1511,31800.1,1.71033,61960159,0,0.0,,,20.66636949,107.081922,17
Radar,1512,154379.0,1.81241,61960323,0,0.0,,,20.37427982,108.2190043,2
Radar,1513,34672.4,1.96449,61970575,0,0.0,,,20.58662096,107.087001,2
Radar,1514,26918.9,1.99011,62010674,0,0.0,,,20.60764877,107.0156184,2
Radar,1515,140150.0,2.17332,61960912,0,0.0,,,19.99260462,107.8884151,2
Radar,1516,31481.8,2.28086,62001117,0,0.0,,,20.5217448,107.0087655,2
Radar,1517,24036.7,2.40696,61961264,0,0.0,,,20.54586749,106.9342319,2
Radar,1518,21522.3,2.44174,62071400,0,0.0,,,20.55820918,106.9126287,17
Radar,1519,22542.6,2.78168,61971894,0,0.0,,,20.51657214,106.8557449,72
Radar,1520,25688.6,2.75023,61961888,0,0.0,,,20.49278444,106.8736028,17
Radar,1521,27750.8,2.81346,62001972,0,0.0,,,20.47011205,106.8653875,17
Radar,1522,25244.7,3.00115,62012271,0,0.0,,,20.48155685,106.8134365,95
Radar,1523,27864.3,3.10465,61962405,0,0.0,,,20.45596267,106.7893833,17
Radar,1524,29027.4,3.11933,61962426,0,0.0,,,20.44540824,106.7857055,2
Radar,1525,29301.7,3.27656,62012700,0,0.0,,,20.44527335,106.7416358,2
Radar,1526,17398.8,1.35755,62319694,0,0.0,,,20.73917738,106.9428035,97
Radar,1527,25839.8,1.61742,62030056,0,0.0,,,20.69528155,107.0273811,37
Radar,1528,36038.4,2.00507,62010648,0,0.0,,,20.56988715,107.0934666,2
Radar,1529,18451.2,1.96025,62020640,0,0.0,,,20.64316784,106.9434259,23431052917
Radar,1530,12982.6,2.12414,61970896,0,0.0,,,20.64480994,106.8855721,65
Radar,1531,29344.9,2.22718,61981016,0,0.0,,,20.54523133,107.0027525,2
Radar,1532,25603.7,2.29216,61981080,0,0.0,,,20.55420527,106.9641353,30
Radar,1533,34112.9,2.28992,61991112,0,0.0,,,20.50424013,107.0259815,2
Radar,1534,25925.5,2.27629,62031091,0,0.0,,,20.55509078,106.9690416,2
Radar,1535,19393.4,2.32218,61981169,0,0.0,,,20.58717335,106.9155963,22
Radar,1536,4118.88,2.36555,62021277,0,0.0,,,20.67969317,106.807207,72
Radar,1537,29344.1,2.70827,61971762,0,0.0,,,20.46686186,106.8978263,192
Radar,1538,2065.98,2.94535,62092176,0,0.0,,,20.68789729,106.7833686,65
Radar,1539,35948.4,3.07742,61972343,0,0.0,,,20.38383621,106.801639,2
Radar,1540,21881.0,3.05454,61972343,0,0.0,,,20.51028484,106.7977695,20
Radar,1541,31041.0,3.11851,61972429,0,0.0,,,20.42732951,106.7863803,17
Radar,1542,30838.3,3.09379,61972415,0,0.0,,,20.42939256,106.7936515,17
Radar,1543,25568.7,3.14298,61972467,0,0.0,,,20.47641373,106.7791593,82
Radar,1544,16609.7,1.32762,61989552,0,0.0,,,20.74202701,106.934317,5
Radar,1545,18312.2,1.45662,62229825,0,0.0,,,20.72484129,106.9542149,62
Radar,1546,29441.0,1.67433,62050130,0,0.0,,,20.67876716,107.0607206,37
Radar,1547,32531.0,1.79912,61980317,0,0.0,,,20.63995528,107.0838014,17
Radar,1548,32190.2,2.02524,61980690,0,0.0,,,20.57916601,107.0572607,2
Radar,1549,27322.3,2.33239,62051170,0,0.0,,,20.53672832,106.9693998,2
Radar,1550,30736.2,2.94967,61982128,0,0.0,,,20.43506279,106.8358032,17
Radar,1551,24125.2,3.03667,62092353,0,0.0,,,20.49057244,106.8037644,2
Radar,1552,18251.3,3.09785,61982393,0,0.0,,,20.54230336,106.7871646,32
Radar,1553,29353.1,3.09223,62012397,0,0.0,,,20.44273901,106.7934092,45
Radar,1554,21538.7,3.18806,61982510,0,0.0,,,20.5128243,106.7698919,12
Radar,1555,7844.96,3.22064,61982598,0,0.0,,,20.63584791,106.7735509,17
Radar,1556,20081.4,1.51354,62119918,0,0.0,,,20.71642302,106.9720343,35751000085
Radar,1557,28379.7,2.06595,61990734,0,0.0,,,20.5849619,107.019309,2
Radar,1558,27490.6,2.07449,62040769,0,0.0,,,20.58690564,107.0107163,17
Radar,1559,185379.0,2.36862,61991240,0,0.0,,,19.51402888,108.0226057,0
Radar,1560,34776.4,2.72212,61991795,0,0.0,,,20.42078362,106.9155201,27
Radar,1561,26093.3,2.83815,61991972,0,0.0,,,20.48240985,106.8543767,17
Radar,1562,30912.6,2.92746,62002163,0,0.0,,,20.43475083,106.8425842,2
Radar,1563,23089.2,2.95848,62012232,0,0.0,,,20.50215473,106.8198761,47
Radar,1564,20428.9,2.96624,61992199,0,0.0,,,20.5253991,106.813726,30
Radar,1565,19571.9,3.4153,62002895,0,0.0,,,20.53682813,106.7286946,17
Radar,1566,17807.0,1.41078,62029732,0,0.0,,,20.73158748,106.9483236,7
Radar,1567,174243.0,1.86229,62020428,0,0.0,,,20.25627506,108.3822425,2
Radar,1568,5940.74,2.40841,62221296,0,0.0,,,20.66644624,106.817681,92
Radar,1569,32760.2,2.76379,62001869,0,0.0,,,20.43256545,106.8955531,2
Radar,1570,24630.0,2.78747,62001908,0,0.0,,,20.49857453,106.8615218,17
Radar,1571,32452.0,2.94496,62042150,0,0.0,,,20.42019764,106.8403865,2
Radar,1572,26816.4,3.02408,62002248,0,0.0,,,20.46686665,106.8096934,17
Radar,1573,32122.5,3.15907,62002472,0,0.0,,,20.41758406,106.7741088,17
Radar,1574,21200.5,1.56963,62320036,1,20.0,,,20.70632212,106.9830974,5631584002
Radar,1575,22183.7,1.83781,62010407,0,0.0,,,20.6535199,106.9849902,17
Radar,1576,33457.9,2.2626,62151095,0,0.0,,,20.51436711,107.0269403,2
Radar,1577,35677.2,2.34781,62031247,0,0.0,,,20.48138579,107.0237942,2
Radar,1578,35929.7,2.47549,62011403,0,0.0,,,20.4523341,106.9927146,2
Radar,1579,28997.1,2.49171,62041436,0,0.0,,,20.49871426,106.9480013,17
Radar,1580,16219.9,2.52596,62021481,0,0.0,,,20.58714509,106.8694514,25
Radar,1581,21552.7,2.52977,62031530,0,0.0,,,20.54761011,106.8983811,70
Radar,1582,26938.6,2.9102,62042098,0,0.0,,,20.47055714,106.8388292,2
Radar,1583,30926.6,3.04787,62062320,0,0.0,,,20.42950217,106.807295,30
Radar,1584,27353.8,3.09631,62012397,0,0.0,,,20.46062964,106.7913913,17
Radar,1585,30653.2,3.15365,62012505,0,0.0,,,20.43075889,106.7759507,17
Radar,1586,24478.2,3.18247,62062538,0,0.0,,,20.48639328,106.7698934,17
Radar,1587,29724.1,1.61606,62320092,1,57420106425.0,,,20.69401805,107.064661,70
Radar,1588,28607.4,1.99636,62020662,0,0.0,,,20.60000842,107.0297251,17
Radar,1589,28118.3,2.15459,62050903,0,0.0,,,20.56687419,107.0048088,2
Radar,1590,30783.2,2.3654,62021248,0,0.0,,,20.50877283,106.9866049,17
Radar,1591,31180.4,2.71865,62111812,0,0.0,,,20.45068371,106.9024034,2
Radar,1592,25660.7,2.91591,62042098,0,0.0,,,20.48143251,106.8346443,20
Radar,1593,34557.2,2.94212,62082168,0,0.0,,,20.40182429,106.8452604,2
Radar,1594,25638.5,3.04449,62042313,0,0.0,,,20.47687144,106.8033708,2
Radar,1595,28142.4,3.07131,62022388,0,0.0,,,20.45391781,106.7984792,17
Radar,1596,24262.8,3.12945,62022431,0,0.0,,,20.48816062,106.7823292,17
Radar,1597,1830.8,1.14619,62069314,0,0.0,,,20.71287524,106.7955207,50
Radar,1598,28269.9,1.65341,62030116,0,0.0,,,20.68514398,107.0500621,2
Radar,1599,25518.6,2.4701,62031413,0,0.0,,,20.5266322,106.9319692,17
Radar,1600,18109.2,2.89837,62122107,0,0.0,,,20.54821112,106.8213831,2
Radar,1601,28837.0,2.98316,62042200,0,0.0,,,20.45029836,106.8231921,17
Radar,1602,36834.4,3.10246,62072426,0,0.0,,,20.37546579,106.7933391,2
Radar,1603,30160.4,3.12193,62032446,0,0.0,,,20.43521813,106.7851948,35
Radar,1604,25047.9,3.16688,62052503,0,0.0,,,20.48116385,106.7734179,55
Radar,1605,16490.3,3.32083,62032800,0,0.0,,,20.56033891,106.7512671,20
Radar,1606,7547.02,3.47244,62203044,0,0.0,,,20.64198101,106.7559561,77
Radar,1607,16457.3,1.24583,62159479,0,0.0,,,20.75330118,106.9292746,85
Radar,1608,20507.5,1.53156,62319959,1,56315840092.0,,,20.71332631,106.9762908,97
Radar,1609,34047.9,1.98985,62080642,0,0.0,,,20.58164832,107.0781848,2
Radar,1610,37126.6,2.20894,62091012,0,0.0,,,20.50742484,107.0658762,2
Radar,1611,24531.8,2.19217,62050996,0,0.0,,,20.57780992,106.971053,2
Radar,1612,185507.0,2.35938,62071223,0,0.0,,,19.52400833,108.0351943,2
Radar,1613,5633.35,2.39055,62051272,0,0.0,,,20.66910886,106.8164176,192
Radar,1614,28120.6,2.91117,62042108,0,0.0,,,20.46016602,106.8411774,2
Radar,1615,24316.0,2.94357,62052169,0,0.0,,,20.49193539,106.82544,17
Radar,1616,33286.0,2.97449,62092225,0,0.0,,,20.41125314,106.8326678,80
Radar,1617,20514.7,3.07025,62042352,0,0.0,,,20.52228295,106.7935434,22
Radar,1618,33275.3,3.25975,62072653,0,0.0,,,20.40926844,106.7418298,2
Radar,1619,31123.0,2.29336,62091145,0,0.0,,,20.52121006,107.0036994,2
Radar,1620,28206.2,2.34005,62051205,0,0.0,,,20.52984945,106.9741057,17
Radar,1621,25351.7,2.41912,62051311,0,5741120230.0,,,20.53525774,106.9404881,5741120230
Radar,1622,34223.2,2.50737,62051473,0,0.0,,,20.45845446,106.9742481,2
Radar,1623,25922.9,2.69193,62071761,0,0.0,,,20.49638025,106.8877085,17
Radar,1624,24975.3,2.82555,62051974,0,0.0,,,20.4928558,106.8540468,15
Radar,1625,27460.7,2.88352,62052034,0,0.0,,,20.46758668,106.8468052,62
Radar,1626,28436.5,2.94998,62112180,0,5742123120.0,,,20.45532686,106.8315075,5742123120
Radar,1627,32755.8,2.97465,62192245,0,0.0,,,20.41594181,106.8317712,2
Radar,1628,25638.2,2.98731,62072301,0,0.0,,,20.47852481,106.8173361,17
Radar,1629,31633.4,3.0243,62052296,0,0.0,,,20.42388611,106.8150506,2
Radar,1630,27331.9,3.05753,62092353,0,0.0,,,20.46144148,106.8015388,2
Radar,1631,24357.3,3.10917,62132459,0,0.0,,,20.48741065,106.7870828,70
Radar,1632,16328.3,3.16433,62082536,0,0.0,,,20.55945897,106.7759349,17
Radar,1633,16523.1,1.19783,62159421,0,0.0,,,20.76018442,106.9272694,55
Radar,1634,38432.7,1.79887,62320397,1,2.0,,,20.62803953,107.1390279,2
Radar,1635,30587.4,2.04088,62060743,0,0.0,,,20.58163992,107.0413817,2
Radar,1636,33875.6,2.13695,62060875,0,0.0,,,20.54287212,107.0540621,2
Radar,1637,25567.9,2.92033,62062142,0,0.0,,,20.48202002,106.8333865,17
